GI;3;FLMB;RI;13;60.4582;38.0755;001
GI;3;FLMB;RI;14;60.4582;38.0755;001
GI;3;FLMB;RI;15;60.4582;38.0755;001
GI;3;FLMB;RI;16;60.4582;38.0755;001
GI;3;FLMB;RI;17;60.4582;38.0755;001
GS;1;SUMO;RI;03;-54.4704;89.2796;002
GS;1;SUMO;RI;04;-54.4704;89.2796;002
GS;1;SUMO;RI;05;-54.4704;89.2796;002
GS;1;SUMO;RI;01;-54.4704;89.2796;003
GS;1;SUMO;RI;02;-54.4704;89.2796;003
GS;1;SUMO;RI;03;-54.4704;89.2796;003
GS;1;SUMO;RI;04;-54.4704;89.2796;003
GS;1;SUMO;RI;05;-54.4704;89.2796;003
GS;1;SUMO;RI;06;-54.4704;89.2796;003
GS;1;SUMO;RI;07;-54.4704;89.2796;003
GS;1;SUMO;RI;08;-54.4704;89.2796;003
GS;1;SUMO;RI;09;-54.4704;89.2796;003
GS;1;SUMO;RI;10;-54.4704;89.2796;003
GS;1;SUMO;RI;11;-54.4704;89.2796;003
GS;1;SUMO;RI;12;-54.4704;89.2796;003
GS;1;SUMO;RI;13;-54.4704;89.2796;003
GS;1;SUMO;RI;14;-54.4704;89.2796;003
GS;1;SUMO;SB;01;-54.4704;89.2796;001
GS;1;SUMO;SB;02;-54.4704;89.2796;001
GS;1;SUMO;SB;03;-54.4704;89.2796;001
GS;1;SUMO;SB;04;-54.4704;89.2796;001
GS;1;SUMO;SB;05;-54.4704;89.2796;001
GS;2;HYPM;MP;01;-54.407;89.2796;003
GS;2;HYPM;WF;01;-54.407;89.2796;002
GS;2;HYPM;WF;03;-54.407;89.2796;002
GS;2;HYPM;WF;04;-54.407;89.2796;002
GS;2;HYPM;WF;05;-54.407;89.2796;002
GS;2;HYPM;WF;01;-54.407;89.2796;004
GS;2;HYPM;WF;03;-54.407;89.2796;004
GS;2;HYPM;WF;04;-54.407;89.2796;004
GS;2;HYPM;WF;05;-54.407;89.2796;004
GS;3;FLMA;RI;01;-54.0814;89.6652;001
GS;3;FLMA;RI;02;-54.0814;89.6652;001
GS;3;FLMA;RI;03;-54.0814;89.6652;001
GS;3;FLMA;RI;04;-54.0814;89.6652;001
GS;3;FLMA;RI;06;-54.0814;89.6652;001
GS;3;FLMA;RI;07;-54.0814;89.6652;001
GS;3;FLMA;RI;08;-54.0814;89.6652;001
GS;3;FLMA;RI;09;-54.0814;89.6652;001
GS;3;FLMA;RI;10;-54.0814;89.6652;001
GS;3;FLMA;RI;11;-54.0814;89.6652;001
GS;3;FLMA;RI;12;-54.0814;89.6652;001
GS;3;FLMA;RI;13;-54.0814;89.6652;001
GS;3;FLMA;RI;14;-54.0814;89.6652;001
GS;3;FLMA;RI;15;-54.0814;89.6652;001
GS;3;FLMA;RI;16;-54.0814;89.6652;001
GS;3;FLMA;RI;17;-54.0814;89.6652;001
GS;3;FLMB;RI;10;-54.0814;88.894;001
GS;3;FLMB;RI;11;-54.0814;88.894;001
GS;3;FLMB;RI;12;-54.0814;88.894;001
GS;3;FLMB;RI;13;-54.0814;88.894;001
GS;3;FLMB;RI;14;-54.0814;88.894;001
GS;3;FLMB;RI;15;-54.0814;88.894;001
GS;3;FLMB;RI;16;-54.0814;88.894;001
GS;3;FLMB;RI;17;-54.0814;88.894;001
RS;1;SBVM;DP;01;44.554;125.352;01A
RS;1;SBVM;DP;02;44.554;125.352;01A
RS;1;SBVM;DP;04;44.554;125.352;01A
RS;1;SBVM;LJ;06;44.554;125.352;01A
RS;1;SBVM;LJ;07;44.554;125.352;01A
RS;1;SBVM;LJ;10;44.554;125.352;01A
RS;1;SBVM;PC;05;44.554;125.352;01A
RS;1;SBVM;PC;06;44.554;125.352;01A
RS;1;SBVM;PC;08;44.554;125.352;01A
RS;1;SBVM;PC;4A;44.554;125.352;01A
RS;1;SBVM;PC;4B;44.554;125.352;01A
RS;1;SBVM;PC;4C;44.554;125.352;01A
RS;1;SBVM;SF;2A;44.554;125.352;01A
RS;1;SBVM;SF;2D;44.554;125.352;01A
RS;1;SBVM;SF;3B;44.554;125.352;01A
RS;1;SBVM;SF;3C;44.554;125.352;01A
RS;1;SBVM;SF;3D;44.554;125.352;01A
RS;1;SBVM;SF;4A;44.554;125.352;01A
RS;1;SBVM;SF;4B;44.554;125.352;01A
GS;5;MOAS;GL;01;;;001
RS;1;SBVM;SF;4F;44.554;125.352;01A
RS;1;SLBS;MJ;05;44.554;125.352;01A
RS;1;SLBS;MJ;12;44.554;125.352;01A
RS;1;SUM1;LJ;05;44.568;125.15;01B
RS;1;SUM1;LJ;06;44.568;125.15;01B
RS;1;SUM1;LJ;07;44.568;125.15;01B
RS;1;SUM1;LJ;08;44.568;125.15;01B
RS;1;SUM1;LJ;12;44.568;125.15;01B
RS;1;SUM2;MJ;00;44.57;125.147;01B
RS;1;SUM2;MJ;12;44.57;125.147;01B
RS;3;AXBS;MJ;05;46.1082;129.618;03A
RS;3;AXBS;MJ;12;46.1082;129.618;03A
RS;3;AXVM;DP;01;46.067;129.603;03A
RS;3;AXVM;DP;04;46.067;129.603;03A
RS;3;AXVM;DP;05;46.067;129.603;03A
RS;3;AXVM;LJ;06;46.067;129.603;03A
RS;3;AXVM;LJ;07;46.067;129.603;03A
RS;3;AXVM;LJ;10;46.067;129.603;03A
RS;3;AXVM;PC;05;46.067;129.603;03A
RS;3;AXVM;PC;06;46.067;129.603;03A
RS;3;AXVM;PC;08;46.067;129.603;03A
RS;3;AXVM;PC;4A;46.067;129.603;03A
RS;3;AXVM;PC;4B;46.067;129.603;03A
RS;3;AXVM;SF;2A;46.067;129.603;03A
RS;3;AXVM;SF;2D;46.067;129.603;03A
RS;3;AXVM;SF;3B;46.067;129.603;03A
RS;3;AXVM;SF;3C;46.067;129.603;03A
RS;3;AXVM;SF;3D;46.067;129.603;03A
RS;3;AXVM;SF;4A;46.067;129.603;03A
RS;3;AXVM;SF;4B;46.067;129.603;03A
RS;3;AXVM;SF;4F;46.067;129.603;03A
RS;3;CCAL;MJ;05;45.9762;130.02;03F
CP;5;MOAS;GL;04;;;005
CE;9;OSSM;MF;05;46.85;124.97;004
CE;9;OSSM;MF;00;46.85;124.97;005
GS;1;SUMO;RI;02;-54.4704;89.2796;I11
RS;1;SBVM;DP;05;44.554;125.352;01A
RS;1;SBVM;DP;06;44.554;125.352;01A
RS;1;SBVM;LJ;05;44.554;125.352;01A
RS;1;SBVM;LJ;09;44.554;125.352;01A
RS;1;SBVM;PC;07;44.554;125.352;01A
RS;1;SBVM;SF;3A;44.554;125.352;01A
RS;1;SLBS;MJ;06;44.554;125.352;01A
RS;1;SUM1;LJ;09;44.568;125.15;01B
RS;1;SUM2;MJ;05;44.57;125.147;01B
RS;1;SUM2;MJ;06;44.57;125.147;01B
RS;3;ASHS;ID;06;45.9362;130.014;03A
RS;3;ASHS;MJ;00;45.9362;130.014;03B
RS;3;ASHS;MJ;05;45.9362;130.014;03B
RS;3;ASHS;MJ;06;45.9362;130.014;03B
RS;3;ASHS;MJ;07;45.9362;130.014;03B
RS;3;AXBS;MJ;06;46.1082;129.618;03A
RS;3;AXVM;DP;02;46.067;129.603;03A
RS;3;AXVM;DP;06;46.067;129.603;03A
RS;3;AXVM;LJ;05;46.067;129.603;03A
RS;3;AXVM;LJ;09;46.067;129.603;03A
RS;3;AXVM;PC;07;46.067;129.603;03A
RS;3;AXVM;PC;4C;46.067;129.603;03A
RS;3;AXVM;SF;3A;46.067;129.603;03A
RS;3;CCAL;MJ;06;45.9762;130.02;03F
RS;3;ECAL;MJ;05;45.948;129.981;03E
RS;3;ECAL;MJ;06;45.948;129.981;03E
RS;3;ECAL;MJ;08;45.948;129.981;03E
RS;3;INT1;MJ;05;45.9357;130.015;03C
RS;3;INT1;MJ;06;45.9357;130.015;03C
RS;3;INT1;MJ;07;45.9357;130.015;03C
RS;3;INT2;MJ;06;45.9357;130.014;03D
RS;3;INT2;MJ;12;45.9357;130.014;03D
GS;5;MOAS;GL;02;;;003
GS;5;MOAS;GL;04;;;003
